HGNC symbol	Chromosome Name	Gene Start (bp)	Gene End (bp)
HCFC1-AS1	HG1497_PATCH	153137793	153138555
TMEM187	HG1497_PATCH	153140795	153151663
MIR3202-2	HG1497_PATCH	153149565	153149645
MIR3202-1	HG1497_PATCH	153149565	153149645
IRAK1	HG1497_PATCH	153178968	153188448
MIR718	HG1497_PATCH	153188388	153188457
MECP2	HG1497_PATCH	153190041	153266223
OPN1LW	HG1497_PATCH	153312692	153327500
OPN1MW	HG1497_PATCH	153351086	153364610
OPN1MW2	HG1497_PATCH	153388224	153401754
TKTL1	HG1497_PATCH	153464139	153498818
	HG1497_PATCH	153502428	153503505
FLNA	HG1497_PATCH	153516992	153543106
EMD	HG1497_PATCH	153547665	153549991
RPL10	HG1497_PATCH	153558423	153577636
SNORA70	HG1497_PATCH	153568749	153568883
DNASE1L1	HG1497_PATCH	153569706	153580580
	HG1497_PATCH	153596659	153596917
ATP6AP1	HG1497_PATCH	153597100	153604984
GDI1	HG1497_PATCH	153605388	153611935
FAM50A	HG1497_PATCH	153612594	153619122
PLXNA3	HG1497_PATCH	153626749	153642114
UBL4A	HG1497_PATCH	153652185	153655138
SLC10A3	HG1497_PATCH	153655774	153659145
	HG1497_PATCH	153662598	153662667
RN7SL697P	HG1497_PATCH	153664285	153664581
	HG1497_PATCH	153686308	153687099
G6PD	HG1497_PATCH	153699859	153716040
	HG1497_PATCH	151806655	151821834
	HG1497_PATCH	151867224	151870818
	HG1497_PATCH	151883064	151887057
	HG1497_PATCH	151918357	151922350
	HG1497_PATCH	151927690	151928694
	HG1497_PATCH	152225502	152227744
	HG1497_PATCH	152347756	152352350
	HG1497_PATCH	152756399	152767649
	HG1497_PATCH	153426025	153439479
	HG1497_PATCH	153580024	153590188
	HG1497_PATCH	153645369	153647725
	HG1497_PATCH	153673487	153684710
	HSCHR5_3_CTG1	29114554	29115847
	HSCHR18_1_CTG2_1	76265165	76266410
ARMC4P1	HSCHR10_1_CTG2	27547691	27577753
	HSCHR10_1_CTG2	27667586	27677481
	HSCHR10_1_CTG2	27679665	27681146
FAM210CP	HSCHR10_1_CTG2	27685946	27686519
TRIAP1P1	HSCHR10_1_CTG2	27714367	27714591
PTCHD3	HSCHR10_1_CTG2	27734416	27750597
KIAA0355	HSCHR19_1_CTG3_1	34752615	34853664
	HSCHR19_1_CTG3_1	34774456	34776522
	HSCHR19_3_CTG3	22313127	22313291
	HSCHR19_3_CTG3	22323334	22323919
VN1R85P	HSCHR19_3_CTG3	22357568	22357993
	HSCHR19_3_CTG3	22385922	22386797
	HSCHR19_3_CTG3	22434263	22436356
	HSCHR19_3_CTG3	22450702	22452344
ZNF729	HSCHR19_3_CTG3	22477417	22508185
	HSCHR19_3_CTG3	22489986	22490877
	HSCHR16_1_CTG3_1	55822855	55840290
	HSCHR18_2_CTG2	65243275	65250716
	HSCHR18_2_CTG2	65253232	65636305
	HSCHR17_2_CTG4	68308972	68371110
	HSCHR2_1_CTG1	36587925	36588290
	HSCHR17_3_CTG4	75265441	75289601
	HSCHR6_1_CTG5	80143789	80144323
	HSCHR17_3_CTG4	75271884	75272480
	HSCHR1_1_CTG31	153762078	153763786
	HSCHR9_1_CTG35	72051359	72051832
	HSCHR9_1_CTG35	72095578	72117625
RPL41P2	HSCHR15_1_CTG4	28560798	28561102
	HSCHR15_1_CTG4	28591635	28591792
	HSCHR15_1_CTG4	28802678	28806543
	HSCHR15_1_CTG4	28810338	28818145
	HSCHR15_1_CTG4	28821752	28821918
	HSCHR15_1_CTG4	28831785	28836166
	HSCHR5_1_CTG1	68645774	68646283
	HSCHR5_1_CTG1	69437078	69439126
	HSCHR19_1_CTG3	20929729	20938056
VN1R79P	HSCHR19_1_CTG3	20941246	20941758
	HSCHR19_1_CTG3	20967402	20967958
	HSCHR19_1_CTG3	21161484	21172432
	HSCHR19_1_CTG3	21215137	21215263
VSTM1	HSCHR19LRC_COX1_CTG1	54544079	54567207
TARM1	HSCHR19LRC_COX1_CTG1	54573149	54584634
	HSCHR10_1_CTG5	45682910	45693771
OSCAR	HSCHR19LRC_COX1_CTG1	54597933	54606000
	HSCHR18_1_CTG1_1	47828560	47839965
MAPK4	HSCHR18_1_CTG1_1	48093680	48265426
	HSCHR12_2_CTG2	11187087	11187275
NDUFA3	HSCHR19LRC_COX1_CTG1	54606036	54612564
TFPT	HSCHR19LRC_COX1_CTG1	54610320	54619055
PRPF31	HSCHR19LRC_COX1_CTG1	54618837	54635140
SEPT9	HSCHR17_3_CTG4	75288273	75508300
	HSCHR19LRC_COX1_CTG1	54622891	54628722
ATF4P2	HG1497_PATCH	153749394	153750466
CTAG1A	HG1497_PATCH	153753611	153755284
	HG1497_PATCH	153774326	153774418
ATF4P1	HG1497_PATCH	153790896	153791968
CTAG2	HG1497_PATCH	153820440	153822047
	HG1497_PATCH	153823014	153823793
OR3B1P	HG1497_PATCH	153827258	153828150
GAB3	HG1497_PATCH	153843720	153920051
DKC1	HG1497_PATCH	153931224	153946157
SNORA36A	HG1497_PATCH	153936996	153937127
SNORA56	HG1497_PATCH	153943466	153943594
MPP1	HG1497_PATCH	153947152	153989475
HMGN1P37	HG1497_PATCH	153985567	153985869
SMIM9	HG1497_PATCH	153991816	154003130
F8	HG1497_PATCH	154004256	154195408
H2AFB1	HG1497_PATCH	154053510	154054026
F8A1	HG1497_PATCH	154054828	154056528
MIR1184-1	HG1497_PATCH	154055828	154055926
	HG1497_PATCH	154066029	154066560
EEF1A1P31	HG1497_PATCH	154077353	154087571
	HG1497_PATCH	154088046	154088650
FUNDC2	HG1497_PATCH	154194448	154228771
MTCP1	HG1497_PATCH	154230090	154316405
CMC4	HG1497_PATCH	154230090	154239830
BRCC3	HG1497_PATCH	154239888	154291542
	HG1497_PATCH	154305579	154324971
VBP1	HG1497_PATCH	154365475	154408285
	HG1497_PATCH	154381389	154382106
RAB39B	HG1497_PATCH	154426709	154433057
CLIC2	HG1497_PATCH	154444679	154503125
	HG1497_PATCH	154458828	154459821
	HG1497_PATCH	154460637	154461900
	HG1497_PATCH	154478715	154478958
H2AFB2	HG1497_PATCH	154549247	154549763
F8A2	HG1497_PATCH	154550568	154552268
MIR1184-3	HG1497_PATCH	154551568	154551666
MIR1184-2	HG1497_PATCH	154551568	154551666
F8A3	HG1497_PATCH	154625383	154627083
MIR1184-3	HG1497_PATCH	154625985	154626083
MIR1184-2	HG1497_PATCH	154625985	154626083
H2AFB3	HG1497_PATCH	154627887	154628403
TMLHE-AS1	HG1497_PATCH	154634438	154780084
	HG1497_PATCH	154636754	154655514
TMLHE	HG1497_PATCH	154658583	154838412
	HG1497_PATCH	153715815	153733513
FAM223B	HG1497_PATCH	153739716	153740423
	HG1497_PATCH	153786077	153787739
FAM223B	HG1497_PATCH	153800943	153801650
VSTM1	HSCHR19LRC_COX2_CTG1	54544079	54567207
TARM1	HSCHR19LRC_COX2_CTG1	54573149	54584634
OSCAR	HSCHR19LRC_COX2_CTG1	54597933	54606000
NDUFA3	HSCHR19LRC_COX2_CTG1	54606036	54612564
TFPT	HSCHR19LRC_COX2_CTG1	54610320	54619055
LENG1	HSCHR19LRC_COX1_CTG1	54658898	54663619
MBOAT7	HSCHR19LRC_COX1_CTG1	54677072	54693566
TSEN34	HSCHR19LRC_COX1_CTG1	54693622	54697413
PRPF31	HSCHR19LRC_COX2_CTG1	54618837	54635140
	HSCHR19LRC_COX1_CTG1	54703140	54703657
	HSCHR19LRC_COX2_CTG1	54622891	54628722
RPS9	HSCHR19LRC_COX1_CTG1	54704428	54752625
	HSCHR19LRC_COX1_CTG1	54712778	54713104
CNOT3	HSCHR19LRC_COX2_CTG1	54641444	54659419
LENG1	HSCHR19LRC_COX2_CTG1	54658899	54663620
LILRB3	HSCHR19LRC_COX1_CTG1	54719965	54746384
TMC4	HSCHR19LRC_COX2_CTG1	54663846	54676944
LILRA6	HSCHR19LRC_COX1_CTG1	54720555	54746431
	HSCHR19LRC_COX1_CTG1	54728210	54728568
	HSCHR19LRC_COX1_CTG1	54732724	54733901
MBOAT7	HSCHR19LRC_COX2_CTG1	54677107	54693733
	HSCHR19LRC_COX1_CTG1	54749723	54750944
	HSCHR19LRC_COX1_CTG1	54771630	54772670
	HSCHR19LRC_COX1_CTG1	54771631	54772673
	HSCHR19LRC_COX1_CTG1	54797675	54797992
LILRA3	HSCHR19LRC_COX1_CTG1	54799626	54809724
TSEN34	HSCHR19LRC_COX2_CTG1	54693789	54697585
	HSCHR19LRC_COX2_CTG1	54697731	54698394
	HSCHR19LRC_COX2_CTG1	54703321	54703838
	HSCHR19LRC_COX1_CTG1	54808486	54809195
	HSCHR19LRC_COX1_CTG1	54812075	54816341
	HSCHR19LRC_COX2_CTG1	54712960	54713286
	HSCHR19LRC_COX2_CTG1	54797554	54797871
LILRA5	HSCHR19LRC_COX1_CTG1	54817385	54823441
VN1R104P	HSCHR19LRC_COX1_CTG1	54830508	54831516
LILRA3	HSCHR19LRC_COX2_CTG1	54799506	54809605
	HSCHR19LRC_COX2_CTG1	54808367	54809076
	HSCHR19LRC_COX2_CTG1	54811988	54816264
VN1R104P	HSCHR19LRC_COX2_CTG1	54830436	54831444
	HSCHR19LRC_COX2_CTG1	54838504	54841666
LILRA4	HSCHR19LRC_COX2_CTG1	54843416	54849383
	HSCHR19LRC_COX2_CTG1	54861674	54863577
TTYH1	HSCHR19LRC_COX1_CTG1	54850624	54872311
	HSCHR19LRC_COX1_CTG1	54866064	54870109
	HSCHR19LRC_COX1_CTG1	54869594	54870076
LENG8-AS1	HSCHR19LRC_COX1_CTG1	54880210	54884444
	HSCHR19LRC_COX1_CTG1	54882228	54882445
CDC42EP5	HSCHR19LRC_COX1_CTG1	54900426	54908565
LAIR2	HSCHR19LRC_COX1_CTG1	54932960	54945775
	HSCHR19LRC_COX1_CTG1	54956784	54957092
	HSCHR19LRC_COX1_CTG1	54987051	54987337
LILRA2	HSCHR19LRC_COX1_CTG1	55008197	55022837
LAIR1	HSCHR19LRC_COX2_CTG1	54864045	54880850
	HSCHR19LRC_COX2_CTG1	54889779	54890250
KIR3DP1	HSCHR19LRC_COX2_CTG1	54933099	54937062
KIR3DL2	HSCHR19LRC_COX2_CTG1	55024581	55041367
FCAR	HSCHR19LRC_COX2_CTG1	55048402	55064587
LILRB1	HSCHR19LRC_COX1_CTG1	55009156	55072801
	HSCHR19LRC_COX2_CTG1	55064788	55065535
	HSCHR19LRC_COX1_CTG1	55024718	55025564
NCR1	HSCHR19LRC_COX2_CTG1	55080219	55090214
LILRA1	HSCHR19LRC_COX1_CTG1	55028859	55037367
	HSCHR19LRC_COX1_CTG1	55043147	55043653
	HSCHR19LRC_COX1_CTG1	55070995	55074165
LILRB4	HSCHR19LRC_COX1_CTG1	55079162	55105649
NLRP7	HSCHR19LRC_COX2_CTG1	55097598	55140400
VN1R105P	HSCHR19LRC_COX1_CTG1	55083215	55084124
	HSCHR19LRC_COX1_CTG1	55087357	55087502
	HSCHR19LRC_COX1_CTG1	55106521	55107881
LILRP1	HSCHR19LRC_COX1_CTG1	55131487	55135787
	HSCHR19LRC_COX1_CTG1	55138833	55139116
LILRP2	HSCHR19LRC_COX1_CTG1	55142797	55148024
	HSCHR19LRC_COX2_CTG1	55125722	55126681
KIR3DL3	HSCHR19LRC_COX1_CTG1	55159054	55171068
KIR2DL3	HSCHR19LRC_COX1_CTG1	55173047	55218870
KIR2DP1	HSCHR19LRC_COX1_CTG1	55189570	55201916
KIR2DL1	HSCHR19LRC_COX1_CTG1	55204359	55218868
KIR3DP1	HSCHR19LRC_COX1_CTG1	55220901	55224864
NCR1	HSCHR19LRC_COX1_CTG1	55338425	55348425
NLRP2	HSCHR19LRC_COX2_CTG1	55127218	55175230
	HSCHR19LRC_COX2_CTG1	55147905	55148505
NLRP7	HSCHR19LRC_COX1_CTG1	55355794	55398597
	HSCHR19LRC_COX1_CTG1	55383919	55384878
NLRP2	HSCHR19LRC_COX1_CTG1	55385415	55433427
	HSCHR19LRC_COX1_CTG1	55406102	55406702
	HSCHR19LRC_COX1_CTG1	55438478	55480371
	HSCHR19LRC_COX2_CTG1	54704726	54711511
GP6	HSCHR19LRC_COX1_CTG1	55445990	55470549
	HSCHR19LRC_COX2_CTG1	54950192	54961268
	HSCHR19LRC_COX1_CTG1	55459878	55486213
KIR2DS5	HSCHR19LRC_COX2_CTG1	54991291	55006271
RDH13	HSCHR19LRC_COX1_CTG1	55471393	55503576
EPS8L1	HSCHR19LRC_COX1_CTG1	55504305	55520208
	HSCHR19LRC_COX1_CTG1	54641436	54659444
	HSCHR19LRC_COX1_CTG1	54663835	54676909
	HSCHR19LRC_COX1_CTG1	54754031	54760926
	HSCHR19LRC_COX1_CTG1	54777978	54784721
	HSCHR19LRC_COX1_CTG1	54884286	54897417
	HSCHR19LRC_COX1_CTG1	54897491	54898993
	HSCHR19LRC_COX1_CTG1	54967787	54979072
VSTM1	HSCHR19LRC_LRC_I_CTG1	54544079	54567207
TARM1	HSCHR19LRC_LRC_I_CTG1	54573149	54584634
OSCAR	HSCHR19LRC_LRC_I_CTG1	54597933	54606000
NDUFA3	HSCHR19LRC_LRC_I_CTG1	54606036	54612564
TFPT	HSCHR19LRC_LRC_I_CTG1	54610320	54619055
PRPF31	HSCHR19LRC_LRC_I_CTG1	54618837	54635140
	HSCHR19LRC_LRC_I_CTG1	54622891	54628722
CNOT3	HSCHR19LRC_LRC_I_CTG1	54641444	54659419
LENG1	HSCHR19LRC_LRC_I_CTG1	54658899	54663620
VSTM1	HSCHR19LRC_LRC_T_CTG1	54544079	54567207
TMC4	HSCHR19LRC_LRC_I_CTG1	54663846	54676944
VSTM1	HSCHR19LRC_LRC_S_CTG1	54544079	54567207
TARM1	HSCHR19LRC_LRC_T_CTG1	54573149	54584634
TARM1	HSCHR19LRC_LRC_S_CTG1	54573149	54584634
OSCAR	HSCHR19LRC_LRC_T_CTG1	54597933	54606000
OSCAR	HSCHR19LRC_LRC_S_CTG1	54597933	54606000
MBOAT7	HSCHR19LRC_LRC_I_CTG1	54677107	54693733
NDUFA3	HSCHR19LRC_LRC_T_CTG1	54606036	54612564
TFPT	HSCHR19LRC_LRC_T_CTG1	54610320	54619055
NDUFA3	HSCHR19LRC_LRC_S_CTG1	54606036	54612564
TSEN34	HSCHR19LRC_LRC_I_CTG1	54693789	54697585
TFPT	HSCHR19LRC_LRC_S_CTG1	54610320	54619055
	HSCHR19LRC_LRC_I_CTG1	54697731	54698394
	HSCHR19LRC_LRC_I_CTG1	54703321	54703838
	HSCHR19LRC_LRC_I_CTG1	54712960	54713286
PRPF31	HSCHR19LRC_LRC_T_CTG1	54618837	54635140
KIR2DS4	HSCHR19LRC_LRC_I_CTG1	55341441	55357334
NCR1	HSCHR19LRC_LRC_I_CTG1	55415012	55425012
	HSCHR19LRC_LRC_T_CTG1	54622891	54628722
PRPF31	HSCHR19LRC_LRC_S_CTG1	54618837	54635140
	HSCHR19LRC_LRC_S_CTG1	54622891	54628722
CNOT3	HSCHR19LRC_LRC_T_CTG1	54641444	54659419
NLRP7	HSCHR19LRC_LRC_I_CTG1	55432381	55475184
	HSCHR19LRC_LRC_I_CTG1	55460506	55461465
LENG1	HSCHR19LRC_LRC_T_CTG1	54658899	54663620
CNOT3	HSCHR19LRC_LRC_S_CTG1	54641444	54659419
TMC4	HSCHR19LRC_LRC_T_CTG1	54663846	54676944
LENG1	HSCHR19LRC_LRC_S_CTG1	54658899	54663620
VSTM1	HSCHR19LRC_LRC_J_CTG1	54544079	54567207
NLRP2	HSCHR19LRC_LRC_I_CTG1	55462002	55510014
TMC4	HSCHR19LRC_LRC_S_CTG1	54663846	54676944
MBOAT7	HSCHR19LRC_LRC_T_CTG1	54677107	54693733
	HSCHR19LRC_LRC_I_CTG1	55482689	55483289
	HSCHR19LRC_LRC_I_CTG1	55515065	55556958
TSEN34	HSCHR19LRC_LRC_T_CTG1	54693789	54697585
	HSCHR19LRC_LRC_T_CTG1	54697731	54698394
GP6	HSCHR19LRC_LRC_I_CTG1	55522577	55547136
MBOAT7	HSCHR19LRC_LRC_S_CTG1	54677107	54693733
	HSCHR19LRC_LRC_I_CTG1	55536465	55562800
RDH13	HSCHR19LRC_LRC_I_CTG1	55547980	55580163
TSEN34	HSCHR19LRC_LRC_S_CTG1	54693789	54697585
	HSCHR19LRC_LRC_S_CTG1	54697731	54698394
	HSCHR19LRC_LRC_S_CTG1	54703321	54703838
	HSCHR19LRC_LRC_S_CTG1	54712960	54713286
KIR3DL2	HSCHR19LRC_LRC_S_CTG1	55361247	55378033
EPS8L1	HSCHR19LRC_LRC_I_CTG1	55580892	55596795
NCR1	HSCHR19LRC_LRC_S_CTG1	55417098	55427098
TARM1	HSCHR19LRC_LRC_J_CTG1	54573149	54584634
	HSCHR19LRC_LRC_I_CTG1	54704726	54711511
KIR2DS2	HSCHR19LRC_LRC_I_CTG1	55250100	55264425
NLRP7	HSCHR19LRC_LRC_S_CTG1	55434467	55477270
	HSCHR19LRC_LRC_S_CTG1	55462592	55463551
NLRP2	HSCHR19LRC_LRC_S_CTG1	55464088	55512100
	HSCHR19LRC_LRC_S_CTG1	55484775	55485375
	HSCHR19LRC_LRC_S_CTG1	55517151	55559044
GP6	HSCHR19LRC_LRC_S_CTG1	55524663	55549222
	HSCHR19LRC_LRC_S_CTG1	55538551	55564886
OSCAR	HSCHR19LRC_LRC_J_CTG1	54597933	54606000
RDH13	HSCHR19LRC_LRC_S_CTG1	55550066	55582249
EPS8L1	HSCHR19LRC_LRC_S_CTG1	55582978	55598881
	HSCHR19LRC_LRC_S_CTG1	54704726	54711511
NDUFA3	HSCHR19LRC_LRC_J_CTG1	54606036	54612564
TFPT	HSCHR19LRC_LRC_J_CTG1	54610320	54619055
PRPF31	HSCHR19LRC_LRC_J_CTG1	54618837	54635140
	HSCHR19LRC_LRC_J_CTG1	54622891	54628722
CNOT3	HSCHR19LRC_LRC_J_CTG1	54641444	54659419
LENG1	HSCHR19LRC_LRC_J_CTG1	54658899	54663620
TMC4	HSCHR19LRC_LRC_J_CTG1	54663846	54676944
MBOAT7	HSCHR19LRC_LRC_J_CTG1	54677107	54693733
TSEN34	HSCHR19LRC_LRC_J_CTG1	54693789	54697585
	HSCHR19LRC_LRC_J_CTG1	54697731	54698394
	HSCHR19LRC_LRC_J_CTG1	54703321	54703838
	HSCHR19LRC_LRC_J_CTG1	54712960	54713286
KIR3DL3	HSCHR19LRC_LRC_J_CTG1	55342150	55354167
NCR1	HSCHR19LRC_LRC_J_CTG1	55442549	55452549
NLRP7	HSCHR19LRC_LRC_J_CTG1	55459918	55502721
	HSCHR19LRC_LRC_J_CTG1	55488043	55489002
NLRP2	HSCHR19LRC_LRC_J_CTG1	55489539	55537551
	HSCHR19LRC_LRC_J_CTG1	55510226	55510826
	HSCHR19LRC_LRC_J_CTG1	55542602	55584495
GP6	HSCHR19LRC_LRC_J_CTG1	55550114	55574673
	HSCHR19LRC_LRC_J_CTG1	55564002	55590337
RDH13	HSCHR19LRC_LRC_J_CTG1	55575517	55607700
EPS8L1	HSCHR19LRC_LRC_J_CTG1	55608429	55624332
	HSCHR19LRC_LRC_J_CTG1	54704726	54711511
	HSCHR19LRC_COX2_CTG1	55180281	55222174
GP6	HSCHR19LRC_COX2_CTG1	55187793	55212352
	HSCHR19LRC_COX2_CTG1	55201681	55228016
RDH13	HSCHR19LRC_COX2_CTG1	55213196	55245379
EPS8L1	HSCHR19LRC_COX2_CTG1	55246108	55262011
VSTM1	HSCHR19LRC_PGF1_CTG1	54544079	54567207
TARM1	HSCHR19LRC_PGF1_CTG1	54573149	54584634
OSCAR	HSCHR19LRC_PGF1_CTG1	54597933	54606000
NDUFA3	HSCHR19LRC_PGF1_CTG1	54606036	54612564
TFPT	HSCHR19LRC_PGF1_CTG1	54610320	54619055
PRPF31	HSCHR19LRC_PGF1_CTG1	54618837	54635140
	HSCHR19LRC_PGF1_CTG1	54622891	54628722
CNOT3	HSCHR19LRC_PGF1_CTG1	54641444	54659419
LENG1	HSCHR19LRC_PGF1_CTG1	54658899	54663620
MBOAT7	HSCHR19LRC_PGF1_CTG1	54677078	54693733
TSEN34	HSCHR19LRC_PGF1_CTG1	54693789	54697580
	HSCHR19LRC_PGF1_CTG1	54703312	54703829
RPS9	HSCHR19LRC_PGF1_CTG1	54704601	54752858
	HSCHR19LRC_PGF1_CTG1	54712963	54713289
LILRB3	HSCHR19LRC_PGF1_CTG1	54720151	54746602
	HSCHR19LRC_LRC_T_CTG1	54703321	54703838
	HSCHR19LRC_LRC_T_CTG1	54712960	54713286
KIR3DL3	HSCHR19LRC_LRC_T_CTG1	55236243	55248260
KIR2DP1	HSCHR19LRC_LRC_T_CTG1	55266745	55279093
KIR3DL2	HSCHR19LRC_LRC_T_CTG1	55297897	55314683
LILRA6	HSCHR19LRC_PGF1_CTG1	54720741	54746649
	HSCHR19LRC_PGF1_CTG1	54728400	54728758
	HSCHR19LRC_PGF1_CTG1	54732907	54734088
	HSCHR19LRC_PGF1_CTG1	54749956	54751177
	HSCHR19LRC_PGF1_CTG1	54771873	54772913
	HSCHR19LRC_PGF1_CTG1	54771874	54772916
	HSCHR19LRC_PGF1_CTG1	54813028	54813499
NCR1	HSCHR19LRC_LRC_T_CTG1	55353391	55363391
TTYH1	HSCHR19LRC_PGF1_CTG1	54848800	54870475
NLRP7	HSCHR19LRC_LRC_T_CTG1	55370760	55413563
	HSCHR19LRC_LRC_T_CTG1	55398885	55399844
	HSCHR19LRC_PGF1_CTG1	54864227	54868273
	HSCHR19LRC_PGF1_CTG1	54867758	54868240
	HSCHR19LRC_PGF1_CTG1	54871587	54871923
	HSCHR19LRC_PGF1_CTG1	54872242	54872757
LENG8-AS1	HSCHR19LRC_PGF1_CTG1	54878387	54882618
	HSCHR19LRC_PGF1_CTG1	54880404	54880621
NLRP2	HSCHR19LRC_LRC_T_CTG1	55400381	55448393
LENG8	HSCHR19LRC_PGF1_CTG1	54882460	54895612
VSTM1	HSCHR19LRC_PGF2_CTG1	54544079	54567207
LENG9	HSCHR19LRC_PGF1_CTG1	54895376	54897289
	HSCHR19LRC_LRC_T_CTG1	55421068	55421668
CDC42EP5	HSCHR19LRC_PGF1_CTG1	54898605	54906806
	HSCHR19LRC_LRC_T_CTG1	55453444	55495337
LAIR2	HSCHR19LRC_PGF1_CTG1	54931486	54944292
TARM1	HSCHR19LRC_PGF2_CTG1	54573149	54584634
	HSCHR19LRC_PGF1_CTG1	54955335	54955643
	HSCHR19LRC_PGF1_CTG1	54985567	54985853
GP6	HSCHR19LRC_LRC_T_CTG1	55460956	55485515
OSCAR	HSCHR19LRC_PGF2_CTG1	54597933	54606000
LILRA2	HSCHR19LRC_PGF1_CTG1	55006691	55021331
	HSCHR19LRC_LRC_T_CTG1	55474844	55501179
RDH13	HSCHR19LRC_LRC_T_CTG1	55486359	55518542
NDUFA3	HSCHR19LRC_PGF2_CTG1	54606036	54612564
TFPT	HSCHR19LRC_PGF2_CTG1	54610320	54619055
EPS8L1	HSCHR19LRC_LRC_T_CTG1	55519271	55535174
	HSCHR19LRC_LRC_T_CTG1	54704726	54711511
PRPF31	HSCHR19LRC_PGF2_CTG1	54618837	54635140
LILRB1	HSCHR19LRC_PGF1_CTG1	55007650	55071293
	HSCHR19LRC_PGF2_CTG1	54622891	54628722
	HSCHR19LRC_PGF1_CTG1	55023212	55024058
LILRA1	HSCHR19LRC_PGF1_CTG1	55027353	55035861
	HSCHR19LRC_PGF1_CTG1	55041643	55042149
	HSCHR19LRC_PGF1_CTG1	55069487	55072658
CNOT3	HSCHR19LRC_PGF2_CTG1	54641444	54659419
LILRB4	HSCHR19LRC_PGF1_CTG1	55077655	55104128
LENG1	HSCHR19LRC_PGF2_CTG1	54658899	54663620
VN1R105P	HSCHR19LRC_PGF1_CTG1	55081710	55082619
	HSCHR19LRC_PGF1_CTG1	55085852	55085997
	HSCHR19LRC_PGF1_CTG1	55105000	55106360
LILRP1	HSCHR19LRC_PGF1_CTG1	55130120	55134419
	HSCHR19LRC_PGF1_CTG1	55137465	55137748
LILRP2	HSCHR19LRC_PGF1_CTG1	55141428	55146730
TMC4	HSCHR19LRC_PGF2_CTG1	54663846	54676944
KIR3DL1	HSCHR19LRC_PGF1_CTG1	55157745	55300255
MBOAT7	HSCHR19LRC_PGF2_CTG1	54677107	54693733
KIR3DL3	HSCHR19LRC_PGF1_CTG1	55157760	55169775
	HSCHR19LRC_PGF1_CTG1	55157777	55231506
KIR2DL3	HSCHR19LRC_PGF1_CTG1	55171751	55217545
TSEN34	HSCHR19LRC_PGF2_CTG1	54693789	54697585
KIR2DP1	HSCHR19LRC_PGF1_CTG1	55188244	55200592
KIR2DL1	HSCHR19LRC_PGF1_CTG1	55203032	55217543
KIR3DP1	HSCHR19LRC_PGF1_CTG1	55219576	55223539
KIR3DL2	HSCHR19LRC_PGF1_CTG1	55283720	55300469
FCAR	HSCHR19LRC_PGF1_CTG1	55307510	55323724
	HSCHR19LRC_PGF1_CTG1	55323925	55324672
NCR1	HSCHR19LRC_PGF1_CTG1	55339394	55349377
	HSCHR19LRC_PGF1_CTG1	55384879	55385838
	HSCHR19LRC_PGF1_CTG1	55405459	55406059
	HSCHR19LRC_PGF1_CTG1	55437862	55479755
GP6	HSCHR19LRC_PGF1_CTG1	55445374	55469933
	HSCHR19LRC_PGF1_CTG1	55459262	55485597
RDH13	HSCHR19LRC_PGF1_CTG1	55470777	55502960
EPS8L1	HSCHR19LRC_PGF1_CTG1	55503689	55519592
	HSCHR19LRC_PGF1_CTG1	54663836	54676915
	HSCHR19LRC_PGF1_CTG1	54754264	54761159
	HSCHR19LRC_PGF1_CTG1	54787290	54804060
	HSCHR19LRC_PGF1_CTG1	54966403	54977336
	HSCHR19LRC_PGF1_CTG1	55236659	55247769
	HSCHR19LRC_PGF1_CTG1	55356752	55397872
	HSCHR17_1_CTG1	4961	5048
DOC2B	HSCHR17_1_CTG1	5810	31427
FAM109B	HSCHR22_2_CTG1	42470255	42475445
SMDT1	HSCHR22_2_CTG1	42475695	42480288
NDUFA6	HSCHR22_2_CTG1	42481529	42486959
	HSCHR22_2_CTG1	42485634	42486032
OLA1P1	HSCHR22_2_CTG1	42503769	42504957
	HSCHR22_2_CTG1	42528532	42528987
	HSCHR22_2_CTG1	42532424	42548066
CYP2D6	HSCHR22_2_CTG1	42534642	42539049
	HSCHR22_2_CTG1	42522487	42526867
OR9G1	HG151_NOVEL_TEST	56467862	56468779
	HG151_NOVEL_TEST	56514866	56515012
OR9G3P	HG151_NOVEL_TEST	56518729	56519646
OR9G4	HG151_NOVEL_TEST	56521377	56522361
OR9G2P	HG151_NOVEL_TEST	56529573	56530452
OR5G1P	HG151_NOVEL_TEST	56553811	56554756
OR5G4P	HG151_NOVEL_TEST	56568756	56569515
OR5G5P	HG151_NOVEL_TEST	56580406	56598258
OR5G3	HG151_NOVEL_TEST	56598126	56599054
	HG151_NOVEL_TEST	56627028	56656628
OR9G9	HG151_NOVEL_TEST	56478942	56479859
	HSCHR19_2_CTG3	21901803	21902472
VN1R84P	HSCHR19_2_CTG3	21912082	21912316
	HSCHR19_2_CTG3	21961053	21986141
	HSCHR19_2_CTG3	21992761	21993547
ZNF43	HSCHR19_2_CTG3	21997231	22044406
FAM109B	HSCHR22_1_CTG1	42470255	42475445
SMDT1	HSCHR22_1_CTG1	42475695	42480288
	HG142_HG150_NOVEL_TEST	55972601	55973101
OR8J2	HG142_HG150_NOVEL_TEST	55978334	55979298
OR5T2	HG142_HG150_NOVEL_TEST	55999490	56000737
NDUFA6	HSCHR22_1_CTG1	42481529	42486959
	HSCHR22_1_CTG1	42485634	42486032
OR5T3	HG142_HG150_NOVEL_TEST	56019676	56020698
